Description,SKU,Name,DisplayName,FranchisePrice,RetailPrice,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode
W VERANDA TEAK250 1/4,PM-0000565,W VERANDA TEAK250 20100,W VERANDA TEAK250 20100,3.888,27.721,SF,PM,SPELLMAN,0,2,0.25,20100,169870,0
W WINDSOR MAHOGANY250 1/4,PM-0000566,W WINDSOR MAHOGANY250 20100,W WINDSOR MAHOGANY250 20100,3.634,25.91,SF,PM,SPELLMAN,0,2,0.25,20100,169940,0
Bankers Grey 3/4,PM-0000567,Bankers Grey 3/4 15200,Bankers Grey 3/4,3.283,18.877,SF,PM,SPELLMAN,0,2,0.75,15200,114075,0
Calypso 3/4,PM-0000568,Calypso 3/4 15200,Calypso 3/4,3.363,19.337,SF,PM,SPELLMAN,0,2,0.75,15200,117021,0
Macchiato 3/4,PM-0000569,Macchiato 3/4 15200,Macchiato 3/4,3.342,19.217,SF,PM,SPELLMAN,0,2,0.75,15200,147000,0
Palazzo 3/4,PM-0000570,Palazzo 3/4 15200,Palazzo 3/4,3.447,19.82,SF,PM,SPELLMAN,0,2,0.75,15200,152100,0
Rugged Trail 3/4,PM-0000571,Rugged Trail 3/4 15200,Rugged Trail 3/4,3.318,19.079,SF,PM,SPELLMAN,0,2,0.75,15200,159800,0
Simplicity 3/4,PM-0000572,Simplicity 3/4 15200,Simplicity 3/4,3.275,18.831,SF,PM,SPELLMAN,0,2,0.75,15200,162226,0
Slate 3/4,PM-0000573,Slate 3/4 15200,Slate 3/4,3.086,17.745,SF,PM,SPELLMAN,0,2,0.75,15200,162401,0
Wrought Iron 3/4,PM-0000574,Wrought Iron 3/4 15200,Wrought Iron 3/4,3.303,18.992,SF,PM,SPELLMAN,0,2,0.75,15200,175000,0
Zebrano White 3/4,PM-0000575,Zebrano White 3/4 15200,Zebrano White 3/4,3.304,18.998,SF,PM,SPELLMAN,0,2,0.75,15200,176000,0
SALT LAKESHORE OAK 3/4,PM-0000576,SALT Lakeshore Oak,S Lakeshore Oak,6.453,40.815,SF,PM,PETERMANLUMBER,GSDF4,2,0.75,15150,164000,0
SALT Antracite Linen 3/4,PM-0000577,SALT Antracite Linen,S Antracite Linen,5.828,36.862,SF,PM,PETERMANLUMBER,GSX7R,2,0.75,15150,164001,0
SALT Bianco 3/4,PM-0000578,SALT Bianco 3/4 15150,SALT Bianco 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GS68R,2,0.75,15150,164005,0
SALT Bruciato 3/4,PM-0000579,SALT Bruciato 3/4 15150,SALT Bruciato 3/4,9.469,43.557,SF,PM,PETERMANLUMBER,SME005,2,0.75,15150,164007,0
SALT Buff Linen 3/4,PM-0000580,SALT Buff Linen 3/4 15150,SALT Buff Linen 3/4,7.828,36.009,SF,PM,PETERMANLUMBER,GS20M,2,0.75,15150,164009,0
SALT Canyon Bleach 3/4,PM-0000581,SALT Canyon Bleach,S Canyon Bleach,6.453,40.815,SF,PM,PETERMANLUMBER,GSD23,2,0.75,15150,164010,0
SALT Canyon Charcoal 3/4,PM-0000582,SALT Canyon Charcoal 3/4 15150,SALT Canyon Charcoal 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSTM2,2,0.75,15150,164012,0
SALT Canyon Oak 3/4,PM-0000583,SALT Canyon Oak 3/4 15150,SALT Canyon Oak 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSD17,2,0.75,15150,164014,0
SALT Canyon Walnut 3/4,PM-0000584,SALT Canyon Walnut 3/4 15150,SALT Canyon Walnut 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSD18,2,0.75,15150,164016,0
SALT Carbone 3/4,PM-0000585,SALT Carbone 3/4 15150,SALT Carbone 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDH3,2,0.75,15150,164018,0
SALT Eucalipto Brown 3/4,PM-0000586,SALT Eucalipto Brown 3/4 15150,SALT Eucalipto Brown 3/4,8.922,41.041,SF,PM,PETERMANLUMBER,GSDB3,2,0.75,15150,164020,0
SALT Eucalipto Dark 3/4,PM-0000587,SALT Eucalipto Dark 3/4 15150,SALT Eucalipto Dark 3/4,6.734,30.976,SF,PM,PETERMANLUMBER,GSDB4,2,0.75,15150,164023,0
SALT Eucalipto Grey 3/4,PM-0000588,SALT Eucalipto Grey 3/4 15150,SALT Eucalipto Grey 3/4,8.922,41.041,SF,PM,PETERMANLUMBER,GSDB2,2,0.75,15150,164025,0
SALT Eucalipto White 3/4,PM-0000589,SALT Eucalipto White 3/4 15150,SALT Eucalipto White 3/4,8.922,41.041,SF,PM,PETERMANLUMBER,GSDB1,2,0.75,15150,164027,0
SALT Fantasia 3/4,PM-0000590,SALT Fantasia 3/4 15150,SALT Fantasia 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GS40R,2,0.75,15150,164030,0
SALT Faro Oak 3/4,PM-0000591,SALT Faro Oak 3/4 15150,SALT Faro Oak 3/4,6.422,29.541,SF,PM,PETERMANLUMBER,GS37M,2,0.75,15150,164035,0
SALT Fumo 3/4,PM-0000592,SALT Fumo 3/4 15150,SALT Fumo 3/4,8.656,39.818,SF,PM,PETERMANLUMBER,GSP32,2,0.75,15150,164037,0
SALT Mahnolia Linen 3/4,PM-0000593,SALT Mahnolia Linen 3/4 15150,SALT Mahnolia Linen 3/4,7.828,36.009,SF,PM,PETERMANLUMBER,GSDE6,2,0.75,15150,164039,0
SALT Maranello 3/4,PM-0000594,SALT Maranello,S Maranello,8.453,38.884,SF,PM,PETERMANLUMBER,GS61M,2,0.75,15150,164041,0
SALT Moca 3/4,PM-0000595,SALT Moca 3/4 15150,SALT Moca 3/4,8.656,39.818,SF,PM,PETERMANLUMBER,GSP20,2,0.75,15150,164045,0
SALT Noce Ribera 3/4,PM-0000596,SALT Noce Ribera 3/4 15150,SALT Noce Ribera 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDF2,2,0.75,15150,164049,0
SALT Olmo Cafe 3/4,PM-0000597,SALT Olmo Cafe 3/4 15150,SALT Olmo Cafe 3/4,8.688,39.965,SF,PM,PETERMANLUMBER,SM4584,2,0.75,15150,164055,0
SALT Olmo Fume 3/4,PM-0000598,SALT Olmo Fume 3/4 15150,SALT Olmo Fume 3/4,8.609,39.601,SF,PM,PETERMANLUMBER,SM4521,2,0.75,15150,164060,0
SALT Olmo Miele 3/4,PM-0000599,SALT Olmo Miele 3/4 15150,SALT Olmo Miele 3/4,8.688,39.965,SF,PM,PETERMANLUMBER,SM4565,2,0.75,15150,164100,0
SALT Palisandro Azuro 3/4,PM-0000600,SALT Palisandro Azuro,S Palisandro Azuro,6.453,40.815,SF,PM,PETERMANLUMBER,GSDF8,2,0.75,15150,164120,0
SALT Palisandro Grigio 3/4,PM-0000601,SALT Palisandro Grigio 3/4 15150,SALT Palisandro Grigio 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDF9,2,0.75,15150,164125,0
SALT Palisandro Walnut 3/4,PM-0000602,SALT Palisandro Walnut 3/4 15150,SALT Palisandro Walnut 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDF6,2,0.75,15150,164130,0
SALT Pampas 3/4,PM-0000603,SALT Pampas 3/4 15150,SALT Pampas 3/4,9.469,43.557,SF,PM,PETERMANLUMBER,SMW006,2,0.75,15150,164140,0
SALT Panna 3/4,PM-0000604,SALT Panna,S Panna,6.453,40.815,SF,PM,PETERMANLUMBER,GS98R,2,0.75,15150,164150,0
SALT Rovere Agento 3/4,PM-0000605,SALT Rovere Agento 3/4 15150,SALT Rovere Agento 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDH1,2,0.75,15150,164160,0
SALT Rovere Grigio 3/4,PM-0000606,SALT Rovere Grigio 3/4 15150,SALT Rovere Grigio 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDH2,2,0.75,15150,164170,0
SALT Rovere Sabbia 3/4,PM-0000607,SALT Rovere Sabbia 3/4 15150,SALT Rovere Sabbia 3/4,8.656,39.818,SF,PM,PETERMANLUMBER,GSP01,2,0.75,15150,164175,0
SALT Rustica 3/4,PM-0000608,SALT Rustica 3/4 15150,SALT Rustica 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSDF3,2,0.75,15150,164180,0
SALT Rustic Oak 3/4,PM-0000609,SALT Rustic Oak,S Rustic Oak,6.453,40.815,SF,PM,PETERMANLUMBER,GSDF5,2,0.75,15150,164190,0
SALT Sonoma 3/4,PM-0000610,SALT Sonoma 3/4 15150,SALT Sonoma 3/4,6.422,29.541,SF,PM,PETERMANLUMBER,GSV36,2,0.75,15150,164200,0
SALT Taiga 3/4,PM-0000611,SALT Taiga 3/4 15150,SALT Taiga 3/4,9.469,43.557,SF,PM,PETERMANLUMBER,SMW004,2,0.75,15150,164210,0
SALT Teak Scuro 3/4,PM-0000612,SALT Teak Scuro 3/4 15150,SALT Teak Scuro 3/4,6.422,29.541,SF,PM,PETERMANLUMBER,GSDE9,2,0.75,15150,164220,0
SALT Uva 3/4,PM-0000613,SALT Uva 3/4 15150,SALT Uva 3/4,8.453,38.884,SF,PM,PETERMANLUMBER,GSP25,2,0.75,15150,164250,0
SALT Bianco White Matte 3/4,PM-0000614,SALT Bianco White Matte 3/4,SALT Bianco White Matte 3/4,8.609,39.601,SF,PM,PETERMANLUMBER,INL01NF,2,0.75,15200,164006,0
W ASIAN NIGHT 3/4,PM-0000614,W ASIAN NIGHT 3/4 15150,W ASIAN NIGHT 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169000,0
W COCABALA 3/4,PM-0000615,W COCABALA 3/4 15150,W COCABALA 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169100,0
W COLUMBIAN WALNUT 3/4,PM-0000616,W COLUMBIAN WALNUT 3/4 15150,W COLUMBIAN WALNUT 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169150,0
W PHANTOM CHARCOAL 3/4,PM-0000617,W PHANTOM CHARCOAL 3/4 15150,W PHANTOM CHARCOAL 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169500,0
W PHANTOM ECRU 3/4,PM-0000618,W PHANTOM ECRU 3/4 15150,W PHANTOM ECRU 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169510,0
W SKYLINE WALNUT 3/4,PM-0000619,W SKYLINE WALNUT 3/4 15150,W SKYLINE WALNUT 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169700,0
W STUDIO TEAK 3/4,PM-0000620,W STUDIO TEAK 3/4 15150,W STUDIO TEAK 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169750,0
W VERANDA TEAK 3/4,PM-0000621,W VERANDA TEAK 3/4 15150,W VERANDA TEAK 3/4 15150,3.716,23.504,SF,PM,SPELLMAN,0,2,0.75,15150,169870,0
W WINDSOR MAHOGANY 3/4,PM-0000622,W WINDSOR MAHOGANY 3/4 15150,W WINDSOR MAHOGANY 3/4 15150,3.481,22.017,SF,PM,SPELLMAN,0,2,0.75,15150,169940,0
U Canvas 3/4,PM-0000623,U Canvas 3/4 15150,U Canvas,3.844,24.313,SF,PM,SPELLMAN,0,2,0.75,15150,166660,0
U Canvas250 1/4,PM-0000624,U Canvas250 1/4 10250,U Canvas,3.669,16.877,SF,PM,SPELLMAN,0,2,0.25,10250,166660,0
U Cannes250 1/4,PM-0000625,U Cannes250 1/4 10250,U Cannes,4.106,18.888,SF,PM,SPELLMAN,0,2,0.25,10250,166650,0
U Cassis250 1/4,PM-0000626,U Cassis250 1/4 10250,U Cassis,4.106,18.888,SF,PM,SPELLMAN,0,2,0.25,10250,166675,0
U Chino250 1/4,PM-0000627,U Chino250 1/4 10250,U Chino,3.669,16.877,SF,PM,SPELLMAN,0,2,0.25,10250,166680,0
U Nizza250 1/4,PM-0000628,U Nizza250 1/4 10250,U Nizza,4.106,18.888,SF,PM,SPELLMAN,0,2,0.25,10250,167016,0
U Skye250 1/4,PM-0000629,U Skye250 1/4 10250,U Skye,4.106,18.888,SF,PM,SPELLMAN,0,2,0.25,10250,167021,0
SALT Lakeshore Oak250 1/4,PM-0000630,SALT Lakeshore Oak250,S Lakeshore Oak,4.856,22.338,SF,PM,PETERMANLUMBER,0,2,0.25,10250,164000,0
CL Cool Grey Linen250 1/4,PM-0000631,CL Cool Grey Linen250,CL Cool Grey Linen,5.313,24.44,SF,PM,E.B. Bradley,0,2,0.25,10250,110860,0
CL Khaki Linen250 1/4,PM-0000632,CL Khaki Linen250,CL Khaki Linen,4.303,19.794,SF,PM,E.B. Bradley,0,2,0.25,10250,110850,0
CL Rialto250 1/4,PM-0000633,CL Rialto250,CL Rialto,5.313,24.44,SF,PM,E.B. Bradley,0,2,0.25,10250,110710,0
U Cannes 3/4,PM-0000634,U Cannes,U Cannes,4.063,25.698,SF,PM,Spellman,0,2,0.75,15150,166650,0
U Cassis 3/4,PM-0000635,U Cassis,U Cassis,4.063,25.698,SF,PM,Spellman,0,2,0.75,15150,166675,0
U Chino 3/4,PM-0000636,U Chino,U Chino,3.844,24.313,SF,PM,Spellman,0,2,0.75,15150,166680,0
U Nizza 3/4,PM-0000637,U Nizza,U Nizza,4.063,25.698,SF,PM,Spellman,0,2,0.75,15150,167016,0
U Skye 3/4,PM-0000638,U Skye,U Skye,4.063,25.698,SF,PM,Spellman,0,2,0.75,15150,167021,0
CL Cool Grey Linen 3/4,PM-0000639,M Cool Grey Linen,CL Cool Grey Linen,5.113,32.34,SF,PM,E.B. Bradley,0,2,0.75,15150,110860,0
U Coastal Pear250 1/4,PM-0000640,U Coastal Pear250,U Coastal Pear250,5.625,29.109,SF,PM,SPELLMAN,0,2,0.25,10250,166690,0
U Esterel250 1/4,PM-0000641,U Esterel250,U Esterel250,5.906,30.564,SF,PM,SPELLMAN,0,2,0.25,10250,167007,0
U Mimosa250 1/4,PM-0000643,U Mimosa250,U Mimosa250,5.906,30.564,SF,PM,SPELLMAN,0,2,0.25,10250,167012,0
U Mistral250 1/4,PM-0000644,U Mistral250,U Mistral250,5.906,30.564,SF,PM,SPELLMAN,0,2,0.25,10250,167013,0
U Monaco250 1/4,PM-0000645,U Monaco250,U Monaco250,5.906,30.564,SF,PM,SPELLMAN,0,2,0.25,10250,167014,0
U Nova White250 1/4,PM-0000646,U Nova White250,U Nova White250,5.906,30.564,SF,PM,SPELLMAN,0,2,0.25,10250,167017,0
SALT Antracite Linen250 1/4,PM-0000649,SALT Antracite Linen250,S Antracite Linen,4.388,20.185,SF,PM,UNKNOWN,0,2,0.25,10250,164001,0
U Coastal Pear 3/4,PM-0000650,U Coastal Pear,U Coastal Pear 3/4,6.818,39.204,SF,PM,SPELLMAN,0,2,0.75,15150,166690,0
U Esterel 3/4,PM-0000651,U Esterel,U Esterel 3/4,5.563,31.987,SF,PM,SPELLMAN,0,2,0.75,15150,167007,0
U Mimosa 3/4,PM-0000653,U Mimosa,U Mimosa 3/4,5.563,31.987,SF,PM,SPELLMAN,0,2,0.75,15150,167012,0
U Mistral 3/4,PM-0000654,U Mistral,U Mistral 3/4,5.563,31.987,SF,PM,SPELLMAN,0,2,0.75,15150,167013,0
U Monaco 3/4,PM-0000655,U Monaco,U Monaco 3/4,5.563,31.987,SF,PM,SPELLMAN,0,2,0.75,15150,167014,0
U Nova White 3/4,PM-0000656,U Nova White,U Nova White 3/4,5.563,31.987,SF,PM,SPELLMAN,0,2,0.75,15150,167017,0
MLX Deep Blue Matte 3/4,PM-0000658,MLX Deep Blue Matte 3/4,MLX Deep Blue Matte,8.2,51.865,SF,PM,SPELLMAN,0,2,0.75,15200,109200,0
MLX Graphite Matte 3/4,PM-0000659,MLX Graphite Matte 3/4,MLX Graphite Matte,8.2,51.865,SF,PM,SPELLMAN,0,2,0.75,15200,109250,0
MLX Deep Blue Matte250 1/4,PM-0000659,MLX Deep Blue Matte250 1/4,MLX Deep Blue Matte,6.29,28.934,SF,PM,SPELLMAN,0,2,0.25,20100,109200,0
MLX Graphite Matte250 1/4,PM-0000670,MLX Graphite Matte250 1/4,MLX Graphite Matte,6.29,28.934,SF,PM,SPELLMAN,0,2,0.25,20100,109250,0
MLX Bianco White Matte 3/4,PM-0000671,MLX Bianco White Matte 3/4,MLX Bianco White Matte,7.25,45.856,SF,PM,SPELLMAN,0,2,0.75,15200,109500,0
MLX Bianco White Matte 250 1/4,PM-0000672,MLX Bianco White Matte 250 1/4,MLX Bianco White Matte,6.29,28.934,SF,PM,SPELLMAN,0,2,0.25,20100,109500,0
Afternoon Showers ST,SN-0000001,Afternoon Showers,Afternoon Showers,0.86,5.934,SF,S,LOUIS,L_CAZ02698_1,0,1,0,0,0
Alive In Memphis ST,SN-0000002,Alive In Memphis ST,Alive In Memphis ST,1,6.9,SF,S,LOUIS,L_CAZ02894_1,0,1,0,0,0
Arbor Myrtle ST,SN-0000003,Arbor Myrtle,Arbor Myrtle,0.912,6.293,SF,S,LOUIS,L_CAZ02292_1,0,1,0,0,0
Backwoods Sycamore ST,SN-0000004,Backwoods Sycamore ST,Backwoods Sycamore,0.788,5.437,SF,S,LOUIS,L_CAZ02706_1,0,1,0,0,0
Bella Terra ST,SN-0000005,Bella Terra ST,Bella Terra,0.872,6.017,SF,S,LOUIS,L_CAZ02639_1,0,1,0,0,0
Brown Pearwood ST,SN-0000006,Brown Pearwood(Choc Pear),Brown Pearwood,1.276,8.804,SF,S,LOUIS,L_CAZ02293_1,0,1,0,0,0
Castle Oak ST,SN-0000007,Castle Oak ST,Castle Oak ST,0.912,6.293,SF,S,LOUIS,L_CAZ02976_1,0,1,0,0,0
Chusto Printatre ST,SN-0000008,Chusto Printatre ST,Chusto Printatre,0.912,6.293,SF,S,LOUIS,L_CAZ02969_1,0,1,0,0,0
Corretto Cherry ST,SN-0000009,Corretto Cherry ST,Corretto Cherry,0.912,6.293,SF,S,LOUIS,L_CAZ02700_1,0,1,0,0,0
Dusk to Dawn ST,SN-0000010,Dusk to Dawn ST,Dusk to Dawn,0.956,6.596,SF,S,LOUIS,L_CAZ02977_1,0,1,0,0,0
Electo Printatre ST,SN-0000011,Electo Printatre ST,Electo Printatre,1.144,7.894,SF,S,LOUIS,L_CAZ02697_1,0,1,0,0,0
English Oak ST,SN-0000012,English Oak ST,English Oak,1.144,7.894,SF,S,LOUIS,L_CAZ02764_1,0,1,0,0,0
Espresso Maple ST,SN-0000013,Espresso Maple ST,Espresso Maple,1.144,7.894,SF,S,LOUIS,L_CAZ02884_1,0,1,0,0,0
Field Cherry ST,SN-0000014,Field Cherry ST,Field Cherry,1.112,7.673,SF,S,LOUIS,L-CAZ03485-1,0,1,0,0,0
Gotta Havit ST,SN-0000015,Gotta Havit ST,Gotta Havit,1.144,7.894,SF,S,LOUIS,L_CAZ02696_1,0,1,0,0,0
Gunstock Walnut ST,SN-0000016,Gunstock Walnut,Gunstock Walnut,1.308,9.025,SF,S,LOUIS,L_CAZ02762_1,0,1,0,0,0
Kona Blend ST,SN-0000017,Kona Blend ST,Kona Blend,1.144,7.894,SF,S,LOUIS,L_CAZ03441_1,0,1,0,0,0
Mahogany ST,SN-0000018,Mahogany,Mahogany,1.228,8.473,SF,S,LOUIS,L_CAZ02812_1,0,1,0,0,0
Mahogany Impression ST,SN-0000019,Mahogany Impression,Mahogany Impression,1.476,10.184,SF,S,LOUIS,L_CAZ02552_1,0,1,0,0,0
Mocha Cherry ST,SN-0000020,Mocha Cherry,Mocha Cherry,0.896,6.182,SF,S,LOUIS,l_CAZ02295_1,0,1,0,0,0
Morning Dew ST,SN-0000021,Morning Dew ST,Morning Dew,0.892,6.155,SF,S,LOUIS,L_CAZ03207_1,0,1,0,0,0
Nightfall ST,SN-0000022,Nightfall ST,Nightfall,1.228,8.473,SF,S,LOUIS,L_CAZ02556_1,0,1,0,0,0
Nutmeg Cherry ST,SN-0000024,Nutmeg Cherry,Nutmeg Cherry,0.844,5.824,SF,S,LOUIS,L_CAZ2701_1,0,1,0,0,0
Opto Printatre ST,SN-0000025,Opto Printatre ST,Opto Printatre,0.884,6.1,SF,S,LOUIS,L_CAZ02687_1,0,1,0,0,0
Opulent Olmo ST,SN-0000026,Opulent Olmo ST,Opulent Olmo,0.896,6.182,SF,S,LOUIS,L_CAZ02804_1,0,1,0,0,0
Select Walnut ST,SN-0000027,Select Walnut ST,Select Walnut,1.068,7.369,SF,S,LOUIS,L_CAZ03046_1,0,1,0,0,0
Twilight ST,SN-0000028,Twilight ST,Twilight,1.032,7.121,SF,S,LOUIS,L_CAZ02750_1,0,1,0,0,0
Vienna Cherry ST,SN-0000029,Vienna Cherry ST,Vienna Cherry,0.824,5.686,SF,S,LOUIS,L_CAZ02525_1,0,1,0,0,0
Custom Match Stain,SN-0000030,Custom Match Stain,Custom Match Stain,1.576,7.25,SF,S,LOUIS,0,0,1,0,0,0
Trytoo Savatre ST,SN-0000031,Trytoo Savatre ST,Trytoo Savatre,1.032,7.121,SF,S,LOUIS,L_CAZ04768_1,0,1,0,0,0
Absolute Acajou ST,SN-0000032,Absolute Acajou ST,Absolute Acajou,0.872,6.017,SF,S,LOUIS,L_CAZ06697_1,0,1,0,0,0
Witchcraft ST,SN-0000033,Witchcraft ST,Witchcraft,1.576,10.874,SF,S,LOUIS,L_CAZ02556-1,0,1,0,0,0
Special Order,SO-0000001,Special Order,Special Order,1,1.15,EA,SO,0,0,,,0,0,0
ALD VEN_WHT 3/4,VM-0000001,Alder Veneer_White 15810,ALD VEN_WHT 3/4,4.22,26.692,SF,VM,SPELLMAN,0,2,0.75,15900,808112,0
ALD VEN_ALM 3/4,VM-0000002,Alder Veneer_Almond 15810,ALD VEN_ALM 3/4,4.24,26.818,SF,VM,SPELLMAN,0,2,0.75,15900,808114,0
ALD VEN_HRDROCK MPL 3/4,VM-0000003,Alder Veneer_Hardrock Maple 15810,ALD VEN_HRDROCK MPL 3/4,4.36,27.577,SF,VM,SPELLMAN,0,2,0.75,15900,808116,0
ALDER CLEAR VEN 1/4 G1S MDF,VN-0000001,Alder Clear Veneer 15800,ALDER CLR VEN A1 PS PB BM2,3.963,31.902,SF,VN,UKNOWN,0,2,0.25,20800,808110,0
ALDER CLEAR VEN 1/4 G2S MDF,VN-0000002,Alder Clear Veneer 20800,ALDER CLR VEN A1 PS PB BM2,4.538,36.531,SF,VN,LUMBER,0,2,0.25,20850,808110,0
ALDER KNOTTY VEN 1/4 G1S MDF,VN-0000003,Alder Knotty Veneer 20800,ALDER CLR VEN A1 PS PB BM2,3.963,31.902,SF,VN,UKNOWN,0,2,0.25,20800,808120,0
CEDAR AROMATIC VEN 1/4 G1,VN-0000005,Cedar Aromatic Veneer,CEDAR AROMATIC VEN250 G1,3.484,28.046,SF,VN,AMHARDWOODS,0,2,0.25,30500,808170,0
CHERRY VENEER 1/4 G1S,VN-0000006,Cherry Veneer 20800,CHERRY VENEER 1/4 G1S,4.45,35.823,SF,VN,UKNOWN,0,2,0.25,20800,808180,0
HICKORY VENEER 1/4 G1,VN-0000007,Hickory Veneer 20800,HICKORY VENEER 1/4 G1,4.188,33.713,SF,VN,UKNOWN,0,2,0.25,20800,808200,0
MAPLE VENEER 1/4 G1S,VN-0000008,Maple Veneer 20800,MAPLE VENEER 1/4 G1S,4.412,35.517,SF,VN,LUMBER,0,2,0.25,20800,808470,0
MAHOGANY_VN250 1/4,VN-0000009,Mahogany Veneer 20800,MAHOGANY_VN250 1/4,4.412,35.517,SF,VN,UKNOWN,0,2,0.25,20800,808400,0
OAK RED VENEER 1/4,VN-0000010,Red Oak Veneer 20800,OAK RED VENEER 1/4,4.49,36.145,SF,VN,LUMBER,0,2,0.25,20800,808530,0
OAK WHITE VEN PS A1 G2 1/4,VN-0000011,White Oak Veneer 20800,OAK WHITE VEN PS A1 G2 1/4,4.26,34.293,SF,VN,UKNOWN,0,2,0.25,20800,808540,0
ALDER CLR VN 3/4 AA PS PB BM2,VN-0000014,Alder Clear Veneer 15811,ALDER CLR VN 3/4 AA PS PB BM2,4.927,39.662,SF,VN,SPELLMAN,0,2,0.75,15811,808110,0
ALDER CLR VN 3/4 A1 PS PB BM2,VN-0000015,Alder Clear Veneer 15810,ALDER CLR VEN A1 PS PB BM2,4.7,37.835,SF,VN,SPELLMAN,ALOPAB,2,0.75,15810,808110,0
ALDER VENEER AA 4x10 3/4,VN-0000017,Alder Veneer 15815,ALDER VENEER 4x10 3/4,5.385,43.349,SF,VN,UKNOWN,0,2,0.75,15815,808110,0
ALDER VEN 3/4 A1 PS CLA PLY,VN-0000018,Alder Veneer 35050,ALDER VEN 3/4 A1 PS CLA PLY,5.91,47.576,SF,VN,UKNOWN,0,2,0.75,35050,808110,0
ALDER KNOTTY VENEER CC 3/4,VN-0000021,Alder Knotty Veneer 15810,ALDER KNOTTY VENEER CC 3/4,4.059,32.675,SF,VN,UKNOWN,0,2,0.75,15800,808120,0
PINE VENEER PBI G2S 3/4,VN-0000023,Pine Veneer 15810,PINE VENEER PBI G2S 3/4,4.9,39.445,SF,VN,SPELLMAN,0,2,0.75,25005,809532,0
PINE VENEER MDF G2S 1/4,VN-0000024,Pine Veneer 20850,PINE VENEER MDF G2S 1/4,4.62,37.191,SF,VN,SPELLMAN,0,2,0.25,20800,809532,0
CHERRY VENEER 3/4 A-1 PBC,VN-0000028,Cherry Veneer 15810,CEDAR AROMATIC VEN250 G1,5.053,40.677,SF,VN,UKNOWN,0,2,0.75,15810,808180,0
CHERRY VENEER 3/4 MDFC,VN-0000029,Cherry Veneer 25900,CEDAR AROMATIC VEN250 G1,5.053,40.677,SF,VN,UKNOWN,0,2,0.75,25900,808180,0
HICKORY VENEER 3/4 B-2 MDFC,VN-0000030,Hickory Veneer 25900,HICKORY VENEER 3/4 B-2 MDFC,4.869,39.195,SF,VN,UKNOWN,0,2,0.75,15810,808200,0
MAHOGANY VENEER 3/4 A-1 PBC,VN-0000031,Mahogany Veneer 15810,MAHOGANY VENEER 3/4 A-1 PBC,5.098,41.039,SF,VN,UKNOWN,0,2,0.75,15810,808400,0
MAPLE VENEER WH PS 3/4 A1 G2,VN-0000033,Maple Veneer 15810,MAPLE VENEER WH PS 3/4 A1 G2,4.61,37.111,SF,VN,LUMBER,0,2,0.75,15900,808475,0
MAPLE VENEER PLY C PS 3/4 A1,VN-0000034,Maple Veneer 35050,MAPLE VENEER PLY C PS 3/4 A1,4.67,37.594,SF,VN,UKNOWN,0,2,0.75,35050,808470,0
MAPLE WHTE VEN FF 3/4 PB A1 G2,VN-0000035,Maple White Veneer 15810,MAPLE WHTE VEN FF 3/4 PB A1 G2,4.86,39.123,SF,VN,UKNOWN,0,2,0.75,15810,808470,0
MAPLE VN 3/4 PB AA,VN-0000036,Maple Veneer 15811,MAPLE VN 3/4 PB AA,4.5,36.225,SF,VN,UKNOWN,0,2,0.75,15811,808470,0
PINE KNOTTY VEN B-2 MDF 3/4,VN-0000037,Pine Knotty Veneer 25900,PINE KNOTTY VEN B-2 MDF 3/4,4.02,32.361,SF,VN,UKNOWN,0,2,0.75,25000,809130,0
Red Oak Veneer 3/4 AA PB,VN-0000039,Red Oak Veneer 15810,Red Oak Veneer 3/4 AA PB,3.958,31.862,SF,VN,UKNOWN,0,2,0.75,15811,808530,0
OAK RED VEN 3/4 A1 PS CLA PLY,VN-0000041,Oak Red Veneer 35050,OAK RED VEN 3/4 A1 PS CLA PLY,3.963,31.902,SF,VN,UKNOWN,0,2,0.75,35050,808530,0
RED OAK_WHT VENEER 3/4,VN-0000042,Red Oak Veneer_White Mel 15900,ALDER CLR VEN A1 PS PB BM2,3.669,23.206,SF,VN,LUMBER,0,2,0.75,15200,809140,0
