SKU,Name,DisplayName,Description,LocationCode,Thickness,RetailPrice,UOM,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
GL-0000004,Glass 1/4 Clear Annealed ,Glass 1/4 Clear Annealed ,Glass 1/4 Clear Annealed ,1,0.25,10.26,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000005,Glass 1/4 Clear Tempered ,Glass 1/4 Clear Tempered ,Glass 1/4 Clear Tempered ,1,0.25,10.26,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000006,Glass 3/8 Clear Annealed ,Glass 3/8 Clear Annealed ,Glass 3/8 Clear Annealed ,1,0.38,13.93,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000007,Glass 3/8 Clear Tempered ,Glass 3/8 Clear Tempered ,Glass 3/8 Clear Tempered ,1,0.38,17.23,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000008,Glass 1/2 Clear Annealed ,Glass 1/2 Clear Annealed ,Glass 1/2 Clear Annealed ,1,0.5,17.41,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000009,Glass 1/2 Clear Tempered ,Glass 1/2 Clear Tempered ,Glass 1/2 Clear Tempered ,1,0.5,20.74,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000010,Mirror 1/8 Clear ,Mirror 1/8 Clear ,Mirror 1/8 Clear ,1,0.13,11.87,SQFT,GL,0,0,0,PRL GLASS ,0
GL-0000011,Mirror 1/4 Clear ,Mirror 1/4 Clear ,Mirror 1/4 Clear ,1,0.25,13.72,SQFT,GL,0,0,0,PRL GLASS ,0
HW-0000001,Draw Bolt,Draw Bolt,Draw Bolt,1,1,0.3626666667,EA,HW,0,0,0,HAFELE,262.93.952
HW-0000002,CABLE TRUNK SINGLE J PVC BLACK,CABLE TRUNK SINGLE J PVC BLACK,CABLE TRUNK SINGLE J PVC BLACK,1,1,10.4,EA,HW,0,0,0,HAFELE,829.15.302
HW-0000003,BOLT STAR 1/4X2  EXPANSION ANC,BOLT STAR 1/4X2  EXPANSION ANC,BOLT STAR 1/4X2  EXPANSION ANC,1,1,0.2,EA,HW,0,0,0,UKNOWN,0
HW-0000004,Brace - Plastic Corner,Brace - Plastic Corner,Brace - Plastic Corner,1,1,0.1333333333,EA,HW,0,0,0,USINDUSTRIAL,71191693
HW-0000005,File Rail - Aluminum L - 8ft,File Rail - Aluminum L - 8ft,File Rail - Aluminum L - 8ft,1,1,5.559466667,LF,HW,0,0,0,INDUSTRIALMETAL,63A05006
HW-0000006,Cap - Confirmat - Almond,Cap - Confirmat - Almond,Cap - Confirmat - Almond,1,1,0.008266666667,EA,HW,0,0,0,HAFELE,045.01.400
HW-0000007,Cap - Confirmat - White,Cap - Confirmat - White,Cap - Confirmat - White,1,1,0.008266666667,EA,HW,0,0,0,HAFELE,045.01.704
HW-0000008,Cap - Screw - Almond,Cap - Screw - Almond,Cap - Screw - Almond,1,1,0.02266666667,EA,HW,0,0,0,HAFELE,045.22.400
HW-0000009,Cap - Screw - White,Cap - Screw - White,Cap - Screw - White,1,1,0.02266666667,EA,HW,0,0,0,HAFELE,045.22.700
HW-0000010,Cap-Fast Cap - Almond,Cap-Fast Cap - Almond,Cap-Fast Cap - Almond,1,1,0.032,EA,HW,0,0,0,HAFELE,045.23.400
HW-0000011,CAP_FAST CAP_ ANTIQUE WHITE,CAP_FAST CAP_ ANTIQUE WHITE,CAP_FAST CAP_ ANTIQUE WHITE,1,1,0.03066666667,EA,HW,0,0,0,HAFELE,045.23.710
HW-0000012,Cap - Fast Cap - White,Cap - Fast Cap - White,Cap - Fast Cap - White,1,1,0.032,EA,HW,0,0,0,HAFELE,045.23.700
HW-0000013,Cap-FastCap-Manitoba Maple,Cap-FastCap-Manitoba Maple,Cap-FastCap-Manitoba Maple,1,1,0.03933333333,EA,HW,0,0,0,HAFELE,045.23.110
HW-0000014,Cap Fast Cap Alder Veneer 1040,Cap Fast Cap Alder Veneer 1040,Cap Fast Cap Alder Veneer 1040,1,1,0.038,EA,HW,0,0,0,USINDUSTRIAL,7209ALD
HW-0000015,Cap Fast Cap Maple Veneer 1040,Cap Fast Cap Maple Veneer 1040,Cap Fast Cap Maple Veneer 1040,1,1,0.03833333333,EA,HW,0,0,0,USINDUSTRIAL,7209MPL
HW-0000016,Cap Fast Cap Red Oak Ven 1040,Cap Fast Cap Red Oak Ven 1040,Cap Fast Cap Red Oak Ven 1040,1,1,0.03809333333,EA,HW,0,0,0,USINDUSTRIAL,7209ROK
HW-0000017,Caster  Channel 2in,Caster  Channel 2in,Caster  Channel 2in,1,1,0.71,EA,HW,0,0,0,USINDUSTRIAL,71482408U
HW-0000018,Caster - Flat,Caster - Flat,Caster - Flat,1,1,0.3733333333,EA,HW,0,0,0,USINDUSTRIAL,71482408
HW-0000019,"DOWEL WOOD 8X35MM 20,000","DOWEL WOOD 8X35MM 20,000","DOWEL WOOD 8X35MM 20,000",1,1,0.0092,EA,HW,0,0,0,HAFELE,267.83.235
HW-0000020,CLIP EARTHQUAKE CL  282.47.402,CLIP EARTHQUAKE CL  282.47.402,CLIP EARTHQUAKE CL  282.47.402,1,1,0.2238666667,EA,HW,0,0,0,HAFELE,282.47.402
HW-0000022,DOOR BUMPER 8M  CLR,DOOR BUMPER 8M  CLR,DOOR BUMPER 8M  CLR,1,1,0.0304,EA,HW,0,0,0,HAFELE,356.21.428
HW-0000023,FastCap Drawer Bumper Screw,FastCap Drawer Bumper Screw,FastCap Drawer Bumper Screw,1,1,0.2986666667,EA,HW,0,0,0,HAFELE,430.07.409
HW-0000024,FastCap Drawer bumper,FastCap Drawer bumper,FastCap Drawer bumper,1,1,0.7173333333,EA,HW,0,0,0,HAFELE,430.07.400
HW-0000025,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,1,1,3.541333333,ST,HW,0,0,0,HAFELE,635.06.008
HW-0000026,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,1,1,15.09333333,ST,HW,0,0,0,HAFELE,635.06.013
HW-0000027,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,1,1,3.36,EA,HW,0,0,0,HAFELE,635.06.026
HW-0000028,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,1,1,43.424,EA,HW,0,0,0,HAFELE,635.20.066
HW-0000029,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,1,1,19.53066667,EA,HW,0,0,0,HAFELE,635.20.368
HW-0000030,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,1,1,39.85066667,EA,HW,0,0,0,HAFELE,635.20.266
HW-0000031,Garage Leg 80mm ,Garage Leg 80mm,Garage Leg 80mm ,1,1,3.413333333,EA,HW,0,0,0,HAFELE,637.80.360
HW-0000032,Garage Leg 100mm,Garage Leg 100mm,Garage Leg 100mm,1,1,2.901333333,EA,HW,0,0,0,HAFELE,637.80.361
HW-0000033,Garage Leg 120mm,Garage Leg 120mm,Garage Leg 120mm,1,1,3.626666667,EA,HW,0,0,0,HAFELE,637.80.362
HW-0000034,Garage Leg 150mm,Garage Leg 150mm,Garage Leg 150mm,1,1,3.477333333,EA,HW,0,0,0,HAFELE,637.80.363
HW-0000035,Garage Leg Mounting Base,Garage Leg Mounting Base,Garage Leg Mounting Base,1,1,2.226666667,EA,HW,0,0,0,HAFELE,637.79.301
HW-0000036,Gromet - Almond - 60mm,Gromet - Almond - 60mm,Gromet - Almond - 60mm,1,1,1.253333333,EA,HW,0,0,0,HAFELE,429.99.020
HW-0000037,Gromet - Black - 60mm,Gromet - Black - 60mm,Gromet - Black - 60mm,1,1,1.146666667,EA,HW,0,0,0,HAFELE,429.99.324
HW-0000038,Gromet - Brown - 60mm,Gromet - Brown - 60mm,Gromet - Brown - 60mm,1,1,1.354666667,EA,HW,0,0,0,HAFELE,429.99.128
HW-0000039,Gromet - White - 60mm,Gromet - White - 60mm,Gromet - White - 60mm,1,1,1.146666667,EA,HW,0,0,0,HAFELE,429.99.726
HW-0000040,DAMPER FACE FRAME CORNER,DAMPER FACE FRAME CORNER,DAMPER FACE FRAME CORNER,1,1,2.586666667,EA,HW,0,0,0,HAFELE,356.15.630
HW-0000041,HINGE BUTT 3 WAY ORB,HINGE BUTT 3 WAY ORB,HINGE BUTT 3 WAY ORB,1,1,0.58,EA,HW,0,0,0,USINDUSTRIAL,TEH03512519R4
HW-0000042,HINGE BUTT 3 WAY SATIN NI,HINGE BUTT 3 WAY SATIN NI,HINGE BUTT 3 WAY SATIN NI,1,1,0.58,EA,HW,0,0,0,USINDUSTRIAL,TEH0351251154
HW-0000043,HINGE BUTT 3 WAY ANT. BRASS,HINGE BUTT 3 WAY ANT. BRASS,HINGE BUTT 3 WAY ANT. BRASS,1,1,0.58,EA,HW,0,0,0,USINDUSTRIAL,TEH0351251054
HW-0000044,Hinge- Corner cabinet,Hinge- Corner cabinet,Hinge- Corner cabinet,1,1,2.76,EA,HW,0,0,0,HAFELE,329.96.507
HW-0000045,Hinge- Blind cabinet 95,Hinge- Blind cabinet 95,Hinge- Blind cabinet 95,1,1,2.8,EA,HW,0,0,0,HAFELE,329.11.506
HW-0000046,Hinge- 165 Half Ovrly,Hinge- 165 Half Ovrly,Hinge- 165 Half Ovrly,1,1,3.506666667,EA,HW,0,0,0,HAFELE,329.07.618
HW-0000047,Hinge- 165 Full Ovrly,Hinge- 165 Full Ovrly,Hinge- 165 Full Ovrly,1,1,3.16,EA,HW,0,0,0,HAFELE,329.07.609
HW-0000050,Hinge- 110 Full Overlay,Hinge- 110 Full Overlay,Hinge- 110 Full Overlay,1,1,0.96,EA,HW,0,0,0,HAFELE,329.17.507
HW-0000051,HINGE FLAP 90 NICK 342.66.709,HINGE FLAP 90 NICK 342.66.709,HINGE FLAP 90 NICK 342.66.709,1,1,5.6,EA,HW,0,0,0,HAFELE,342.66.709
HW-0000053,Hinge- 110 Standard (300),Hinge- 110 Standard (300),Hinge- 110 Standard (300),1,1,0.9466666667,EA,HW,0,0,0,HAFELE,329.17.516
HW-0000054,Hinge 110 Half Ovrly Spingless,Hinge 110 Half Ovrly Spingless,Hinge 110 Half Ovrly Spingless,1,1,1.308266667,EA,HW,0,0,0,HAFELE,329.16.519
HW-0000055,Hinge- Iron A Way Piano Hinge,Hinge- Iron A Way Piano Hinge,Hinge- Iron A Way Piano Hinge,1,1,14.45333333,EA,HW,0,0,0,IRONAWAY,1503
HW-0000056,Hinge- Lucite Door,Hinge- Lucite Door,Hinge- Lucite Door,1,1,3.28,EA,HW,0,0,0,HAFELE,329.21.511
HW-0000057,HINGE REV 45   329.09.514,HINGE REV 45   329.09.514,HINGE REV 45   329.09.514,1,1,2.56,EA,HW,0,0,0,HAFELE,329.09.514
HW-0000058,HINGE BLUM FO SC B73B355,HINGE BLUM FO SC B73B355,HINGE BLUM FO SC B73B355,1,1,3.64,EA,HW,0,0,0,LOUIS,B73B355
HW-0000061,FLAP STAY KIT DUO FORTE NI,FLAP STAY KIT DUO FORTE NI,FLAP STAY KIT DUO FORTE NI,1,1,12,EA,HW,0,0,0,HAFELE,373.66.632
HW-0000062,Hole Reducer - 5mm,Hole Reducer - 5mm,Hole Reducer - 5mm,1,1,0.03413333333,EA,HW,0,0,0,HAFELE,042.98.033
HW-0000063,KD - FF - White   (1000),KD - FF - White   (1000),KD - FF - White   (1000),1,1,0.124,EA,HW,0,0,0,HAFELE,263.50.705
HW-0000064,KD - FF- Black   (1000),KD - FF- Black   (1000),KD - FF- Black   (1000),1,1,0.124,EA,HW,0,0,0,HAFELE,263.50.305
HW-0000065,KD - FF- BROWN   (1000),KD - FF- BROWN   (1000),KD - FF- BROWN   (1000),1,1,0.124,EA,HW,0,0,0,HAFELE,263.50.105
HW-0000066,KD - FF- Almond (1000),KD - FF- Almond (1000),KD - FF- Almond (1000),1,1,0.124,EA,HW,0,0,0,HAFELE,263.50.405
HW-0000067,Pegs - Chrome (2000),Pegs - Chrome (2000),Pegs - Chrome (2000),1,1,0.0172,EA,HW,0,0,0,HAFELE,282.04.711
HW-0000068,DAYTONA PEGS,DAYTONA PEGS,DAYTONA PEGS,1,1,0.07826666667,EA,HW,0,0,0,HAFELE,282.38.708
HW-0000069,PLATE BLUM CLIP  B173L810.21,PLATE BLUM CLIP  B173L810.21,PLATE BLUM CLIP  B173L810.21,1,1,0.36,EA,HW,0,0,0,LOUIS, B173L810
HW-0000070,Blum Mounting T Plate  FF,Blum Mounting T Plate  FF,Blum Mounting T Plate  FF,1,1,0.5866666667,EA,HW,0,0,0,UKNOWN,B175L6600.22
HW-0000071,Mounting Plate (600),Mounting Plate (600),Mounting Plate (600),1,1,0.2524,EA,HW,0,0,0,HAFELE,329.81.454
HW-0000072,Mounting Plates Face Frame,Mounting Plates Face Frame,Mounting Plates Face Frame,1,1,1.066666667,EA,HW,0,0,0,HAFELE,329.64.551
HW-0000073,PLATE HINGE 0 DEGREE,PLATE HINGE 0 DEGREE,PLATE HINGE 0 DEGREE,1,1,0.2933333333,EA,HW,0,0,0,HAFELE,329.81.525
HW-0000075,Lucite Hinge Trim D Chrome,Lucite Hinge Trim D Chrome,Lucite Hinge Trim D Chrome,1,1,0.564,EA,HW,0,0,0,HAFELE,329.22.220
HW-0000077,Lucite Hinge Trim Rnd Chrome,Lucite Hinge Trim Rnd Chrome,Lucite Hinge Trim Rnd Chrome,1,1,0.7466666667,EA,HW,0,0,0,HAFELE,329.22.210
HW-0000078,Lucite Hinge Trim Rnd Silver,Lucite Hinge Trim Rnd Silver,Lucite Hinge Trim Rnd Silver,1,1,0.76,EA,HW,0,0,0,HAFELE,329.22.910
HW-0000079,Lucite Hinge Trim Rnd Black,Lucite Hinge Trim Rnd Black,Lucite Hinge Trim Rnd Black,1,1,0.16,EA,HW,0,0,0,HAFELE,329.22.310
HW-0000081,Pole Cups - Chrome ,Pole Cups - Chrome,Pole Cups - Chrome ,1,1,0.324,EA,HW,0,0,0,HAFELE,803.33.210
HW-0000082,Pole Cups - Nickle,Pole Cups - Nickle,Pole Cups - Nickle,1,1,0.2533333333,EA,HW,0,0,0,HAFELE,803.33.722
HW-0000105,SCREW 8-32  5/8,SCREW 8-32  5/8,SCREW 8-32  5/8,1,1,0.0228,EA,HW,0,0,0,HAFELE,022.25.150
HW-0000106,SCREW 8-32   1 1/4 ,SCREW 1 1/4  #8   COARSE,SCREW 1 1/4  #8   COARSE,1,1,0.0088,EA,HW,0,0,0,HAFELE,010.23.968
HW-0000108,SCREW 8-32   1 1/2   ,SCREW 1 1/2   IN  #8-32,SCREW 1 1/2   IN  #8-32,1,1,0.0388,EA,HW,0,0,0,HAFELE,022.25.381
HW-0000110,SCREW M4  1 9/16,SCREW 1 9/16 M4,SCREW 1 9/16 M4,1,1,0.02413333333,EA,HW,0,0,0,HAFELE,022.45.403
HW-0000111,SCREW 8-32  7/8,SCREW 8-32  7/8,SCREW 8-32  7/8,1,1,0.02786666667,EA,HW,0,0,0,HAFELE,022.25.229
HW-0000112,"SCREW 8-32  1""",SCREW 8-32  1in,"SCREW 8-32  1""",1,1,0.02866666667,EA,HW,0,0,0,HAFELE,022.25.256
HW-0000113,SCREW 8-32  1 1/4,SCREW 8-32  1 1/4,SCREW 8-32  1 1/4,1,1,0.03666666667,EA,HW,0,0,0,HAFELE,022.25.327
HW-0000114,SCREW 8-32  1 3/4,SCREW US DRAWER  1 3/4,SCREW US DRAWER  1 3/4,1,1,0.0336,EA,HW,0,0,0,HAFELE,022.25.452
HW-0000116,SCREW ZIP-R  2 1/2 ,SCREW ZIP R 2 1/2in #8,SCREW ZIP R 2 1/2in #8,1,1,0.0176,EA,HW,0,0,0,HAFELE,010.23.074
HW-0000118,Screw Confirmat 2 IN,Screw Confirmat 2 IN,Screw Confirmat 2 IN,1,1,0.04093333333,EA,HW,0,0,0,HAFELE,264.42.197
HW-0000120,Screw Confirmat 50mm Point,Screw Confirmat 50mm,Screw Confirmat 50mm,1,1,0.036,EA,HW,0,0,0,HAFELE,264.44.190
HW-0000129,DRAW BOLTS  (500 A BOX),DRAW BOLTS  (500 A BOX),DRAW BOLTS  (500 A BOX),1,1,0.4533333333,BX,HW,0,0,0,HAFELE,262.93.952
HW-0000130,Screw - Euro (5000),Screw - Euro (5000),Screw - Euro (5000),1,1,0.008666666667,EA,HW,0,0,0,HAFELE,012.50.718
HW-0000132,Screw - KD  (5000),Screw - KD  (5000),Screw - KD  (5000),1,1,0.03493333333,EA,HW,0,0,0,HAFELE,263.20.985
HW-0000133,Screw - KD M-F  (2000),Screw - KD M-F  (2000),Screw - KD M-F  (2000),1,1,0.1265333333,EA,HW,0,0,0,HAFELE,263.24.943
HW-0000135,"SCREW M4  1""",SCREW M4  1in,"SCREW M4  1""",1,1,0.02866666667,EA,HW,0,0,0,HAFELE,022.45.252
HW-0000136,SCREW M4 1 3/16,SCREW M4 1 3/16,SCREW M4 1 3/16,1,1,0.03266666667,EA,HW,0,0,0,HAFELE,022.45.305
HW-0000137,SCREW M4 1 1/2,SCREW M4 1 1/2,SCREW M4 1 1/2,1,1,0.03813333333,EA,HW,0,0,0,HAFELE,022.45.387
HW-0000138,SCREW  M4  1 1/8,SCREW  M4  1 1/8,SCREW  M4  1 1/8,1,1,0.03293333333,EA,HW,0,0,0,HAFELE,022.45.289
HW-0000139,SCREW  M4  1 3/8,SCREW  M4  1 3/8,SCREW  M4  1 3/8,1,1,0.03613333333,EA,HW,0,0,0,HAFELE,022.45.350
HW-0000140,SCREW M4 1 9/16,SCREW M4 1 9/16,SCREW M4 1 9/16,1,1,0.0368,EA,HW,0,0,0,HAFELE,022.35.403
HW-0000141,SCREW M4  1 3/4,SCREW METRIC DRAWER 1 3/4,SCREW METRIC DRAWER 1 3/4,1,1,0.0456,EA,HW,0,0,0,HAFELE,022.45.458
HW-0000142,SCREW M4 5/8,SCREW M4 5/8,SCREW M4 5/8,1,1,0.02253333333,EA,HW,0,0,0,HAFELE,022.44.157
HW-0000143,SCREW M4 7/8   ,SCREW M4 7/8   022.45.225,SCREW M4 7/8   022.45.225,1,1,0.02666666667,EA,HW,0,0,0,HAFELE,022.45.225
HW-0000144,SCREW POCKET HOLE  8X11/4,SCREW POCKET HOLE  8X11/4,SCREW POCKET HOLE  8X11/4,1,1,259.5066667,BX,HW,0,0,0,UKNOWN,USI 069608180117Q
HW-0000145,Screw - Sharpie,Screw - Sharpie,Screw - Sharpie,1,1,279.1733333,BX,HW,0,0,0,ELITE,0161061002S
HW-0000148,"Screw Truss Head  1""      ",Screw Truss 1       013.13.935,Screw Truss 1       013.13.935,1,1,0.0216,EA,HW,0,0,0,HAFELE,013.13.935
HW-0000152,Washer - #12 Finish,Washer - #12 Finish,Washer - #12 Finish,1,1,0.02229333333,EA,HW,0,0,0,USINDUSTRIAL,42431202
HW-0000153,SPACE BALLS .26 DIA,SPACE BALLS .26 DIA,SPACE BALLS .26 DIA,1,1,25.2,BG,HW,0,0,0,LOUIS,YYSB-5
HW-0000166,Hafele BB 10in,Hafele BB 10in,Hafele BB 10in,1,1,2.066666667,EA,HW,0,0,0,HAFELE,432.21.970
HW-0000167,Hafele BB 12in,Hafele BB 12in,Hafele BB 12in,1,1,2.293333333,EA,HW,0,0,0,HAFELE,432.21.971
HW-0000168,Hafele BB 14in,Hafele BB 14in,Hafele BB 14in,1,1,2.6,EA,HW,0,0,0,HAFELE,432.21.972
HW-0000169,Hafele BB 16in,Hafele BB 16in,Hafele BB 16in,1,1,2.973333333,EA,HW,0,0,0,HAFELE,432.21.973
HW-0000170,Hafele BB 18in,Hafele BB 18in,Hafele BB 18in,1,1,3.346666667,EA,HW,0,0,0,HAFELE,432.21.974
HW-0000171,Hafele BB 20in,Hafele BB 20in,Hafele BB 20in,1,1,3.72,EA,HW,0,0,0,HAFELE,432.21.975
HW-0000172,Hafele BB 22in,Hafele BB 22in,Hafele BB 22in,1,1,4.093333333,EA,HW,0,0,0,HAFELE,432.21.976
HW-0000173,Hafele BB 24in,Hafele BB 24in,Hafele BB 24in,1,1,4.453333333,EA,HW,0,0,0,HAFELE,432.21.977
HW-0000174,Hafele BB 26in,Hafele BB 26in,Hafele BB 26in,1,1,4.826666667,EA,HW,0,0,0,HAFELE,432.21.978
HW-0000175,Hafele BB 28in,Hafele BB 28in,Hafele BB 28in,1,1,5.2,EA,HW,0,0,0,HAFELE,432.21.979
HW-0000186,HR BB SCREWS,HR BB SCREWS,HR BB SCREWS,1,1,13.77333333,EA,HW,0,0,0,HARDWARERESOURCES,8X7160-B
HW-0000187,"KING SLIDE UM SC  9""",KING SLIDE UM SC  9in,"KING SLIDE UM SC  9""",1,1,23.90666667,PR,HW,0,0,0,RUGBY,HWK280940
HW-0000188,"KING SLIDE UM SC  12""",KING SLIDE UM SC  12in,"KING SLIDE UM SC  12""",1,1,18.22666667,PR,HW,0,0,0,RUGBY,HEK280840
HW-0000189,"KING SLIDE UM SC 15""",KING SLIDE UM SC 15in,"KING SLIDE UM SC 15""",1,1,18.22666667,PR,HW,0,0,0,RUGBY,HWK280839
HW-0000190,"KING SLIDE UM SC 18""",KING SLIDE UM SC 18in,"KING SLIDE UM SC 18""",1,1,18.48,PR,HW,0,0,0,RUGBY,HWK280838
HW-0000191,"KING SLIDE UM SC 21""",KING SLIDE UM SC 21in,"KING SLIDE UM SC 21""",1,1,18.73333333,PR,HW,0,0,0,RUGBY,HWK280837
HW-0000192,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,1,1,0.3466666667,EA,HW,0,0,0,RUGBY,HWK280835
HW-0000193,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,1,1,0.3466666667,EA,HW,0,0,0,RUGBY,HWK280834
HW-0000204,"Blumotion UM 9""",Blumotion UM 9in,"Blumotion UM 9""",1,1,28.38666667,PR,HW,0,0,0,LOUIS,B563H2290B
HW-0000205,"Blumotion UM 12""",Blumotion UM 12in,"Blumotion UM 12""",1,1,21.72,PR,HW,0,0,0,LOUIS,B563H3050B
HW-0000206,"Blumotion UM 15""",Blumotion UM 15in,"Blumotion UM 15""",1,1,21.72,PR,HW,0,0,0,LOUIS,B563H3810B
HW-0000207,"Blumotion UM 18""",Blumotion UM 18in,"Blumotion UM 18""",1,1,21.32,PR,HW,0,0,0,LOUIS,B563H4570B
HW-0000208,"Blumotion UM 21""",Blumotion UM 21in,"Blumotion UM 21""",1,1,21.98666667,PR,HW,0,0,0,LOUIS,B563H5330B
HW-0000209,Blumotion Locking Device L,Blumotion Locking Device L,Blumotion Locking Device L,1,1,1.173333333,EA,HW,0,0,0,LOUIS,BT51.1801.20L
HW-0000210,Blumotion Locking Device R,Blumotion Locking Device R,Blumotion Locking Device R,1,1,1.173333333,EA,HW,0,0,0,LOUIS,BT51.1801.20R
HW-0000211,"Hettich 4D 9""",Hettich 4D 9in,"Hettich 4D 9""",1,1,45.32,PR,HW,0,0,0,LOUIS & CO,HET9209777
HW-0000212,"Hettich 4D 12""",Hettich 4D 12in,"Hettich 4D 12""",1,1,42.08,PR,HW,0,0,0,LOUIS & CO,HET9209798
HW-0000213,"Hettich 4D 15""",Hettich 4D 15in,"Hettich 4D 15""",1,1,42.63,PR,HW,0,0,0,LOUIS & CO,HET9209799
HW-0000214,"Hettich 4D 18""",Hettich 4D 18in,"Hettich 4D 18""",1,1,43.03,PR,HW,0,0,0,LOUIS & CO,HET9209800
HW-0000215,"Hettich 4D 21""",Hettich 4D 21in,"Hettich 4D 21""",1,1,43.69,PR,HW,0,0,0,LOUIS & CO,HET9209801
HW-0000216,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,1,1,6.27,PR,HW,0,0,0,LOUIS & CO,HET9218979
HW-0000217,"Hettich V6 9""",Hettich V6 9in,"Hettich V6 9""",1,1,42.45,PR,HW,0,0,0,LOUIS & CO,HET9134399
HW-0000218,"Hettich V6 12""",Hettich V6 12in,"Hettich V6 12""",1,1,36.22,PR,HW,0,0,0,LOUIS & CO,HET9134388
HW-0000219,"Hettich V6 15""",Hettich V6 15in,"Hettich V6 15""",1,1,36.83,PR,HW,0,0,0,LOUIS & CO,HET9134368
HW-0000220,"Hettich V6 18""",Hettich V6 18in,"Hettich V6 18""",1,1,24.56,PR,HW,0,0,0,LOUIS & CO,HET9134339
HW-0000221,"Hettich V6 21""",Hettich V6 21in,"Hettich V6 21""",1,1,26.22,PR,HW,0,0,0,LOUIS & CO,HET9134329
HW-0000222,"Hettich V6 24""",Hettich V6 24in,"Hettich V6 24""",1,1,70.1,PR,HW,0,0,0,LOUIS & CO,HET91344273
HW-0000223,Hettich L & R Locking set,Hettich L & R Locking set,Hettich L & R Locking set,1,1,1.76,PR,HW,0,0,0,LOUIS & CO,HET9026839
HW-0000224,Hinge- 105 Soft Close FO,Hinge- 105 Soft Close FO,Hinge- 105 Soft Close FO,1,1,5.26,EA,HW,0,0,0,HAFELE ,329.28.440
HW-0000225,Hinge- 105 Soft Closer HO,Hinge- 105 Soft Closer HO,Hinge- 105 Soft Closer HO,1,1,5.36,EA,HW,0,0,0,HAFELE ,329.28.442
HW-0000226,TIP ON WING PLATE,TIP ON WING PLATE,TIP ON WING PLATE,1,1,1.95,EA,HW,0,0,0,LOUIS & CO,B956A1501
HW-0000227,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,1,1,12.05,EA,HW,0,0,0,LOUIS & CO,B956A1006
HW-0000228,"HR BB SC 10""",HR BB SC 10in,"HR BB SC 10""",1,1,15.05,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-10
HW-0000229,"HR BB SC 12""",HR BB SC 12in,"HR BB SC 12""",1,1,16.51,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-12
HW-0000230,"HR BB SC 14""",HR BB SC 14in,"HR BB SC 14""",1,1,17.89,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-14
HW-0000231,"HR BB SC 16""",HR BB SC 16in,"HR BB SC 16""",1,1,19.31,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-16
HW-0000232,"HR BB SC 18""",HR BB SC 18in,"HR BB SC 18""",1,1,20.64,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-18
HW-0000233,"HR BB SC 20""",HR BB SC 20in,"HR BB SC 20""",1,1,22.1,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-20
HW-0000234,"HR BB SC 22""",HR BB SC 22in,"HR BB SC 22""",1,1,23.51,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-22
HW-0000235,"HR BB SC 24""",HR BB SC 24in,"HR BB SC 24""",1,1,24.9,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-24
HW-0000236,"HR BB SC 26""",HR BB SC 26in,"HR BB SC 26""",1,1,26.28,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-26
HW-0000237,"HR BB SC 28""",HR BB SC 28in,"HR BB SC 28""",1,1,27.67,PR,HW,0,0,0,HARDWARE RESOURCES ,303-300-28
MD-0000001,CROWN MLD ALDER 3 1/2 439 PG,CROWN MLD ALDER 3 1/2 439 PG,CROWN MLD ALDER 3 1/2 439 PG,1,1,1.76,LF,MD,60500,809160,0,SPELLMAN,CC08A
MD-0000004,CROWN MLD ALDER 3 5/8  419 TRA,CROWN MLD ALDER 3 5/8  419 TRA,CROWN MLD ALDER 3 5/8  419 TRA,1,1,1.76,LF,MD,60600,809160,0,SPELLMAN,CC04A
