SKU,Name,DisplayName,Description,Thickness,RetailPrice,UOF,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
PM-0000226,T Winter Fun 15150,T Winter Fun,T WINTER FUN 3/4,0.75,20.094,SF,PM,15150,107925,0,UKNOWN,0
PM-0000227,U Driftwood 15150,U Driftwood,U DRIFTWOOD 3/4,0.75,20.25,SF,PM,15150,167000,0,UKNOWN,0
PM-0000228,U Ember 15150,U Ember,U EMBER 3/4,0.75,20.25,SF,PM,15150,167005,0,UKNOWN,0
PM-0000229,U Lux 15150,U Luxe,U LUX 3/4,0.75,20.25,SF,PM,15150,167010,0,UKNOWN,0
PM-0000230,U Mystic 15150,U Mystic,U MYSTIC 3/4,0.75,20.25,SF,PM,15150,167015,0,UKNOWN,0
PM-0000231,U Silva 15150,U Silva,U SILVA,0.75,20.25,SF,PM,15150,167020,0,UKNOWN,0
PM-0000232,U Zahara 15150,U Zahara,U ZAHARA 3/4,0.75,20.25,SF,PM,15150,167025,0,UKNOWN,0
PM-0000233,U Intrigue Rio 15150,U Intrigue Rio,U INTRIGUE / RIO,0.75,20.25,SF,PM,15150,167030,0,UKNOWN,0
PM-0000234,U Memento Rio 15150,U Memento Rio,U MEMENTO / RIO,0.75,20.25,SF,PM,15150,167035,0,UKNOWN,0
PM-0000235,SL Alabaster 15100,SL Alabaster,SL ALABASTER 3/4 G1S,0.75,32.2,SF,PM,15100,108050,0,RUGBY,0
PM-0000236,SL Alabaster 15200,SL Alabaster,SL ALABASTER 3/4 G2S,0.75,34.636,SF,PM,15200,108050,0,RUGBY,0
PM-0000237,SL Artic 15100,SL Arctic,SL ARTIC 3/4 G1S,0.75,33.8,SF,PM,15100,108100,0,RUGBY,0
PM-0000238,SL Artic 15200,SL Arctic,SL ARTIC 3/4 G2S,0.75,34.636,SF,PM,15200,108100,0,RUGBY,0
PM-0000239,SL Ash 15100,SL Ash,SL ASH 3/4 G1S,0.75,33.8,SF,PM,15100,108150,0,RUGBY,0
PM-0000240,SL Ash 15200,SL Ash,SL ASH 3/4 G2S,0.75,34.985,SF,PM,15200,108150,0,RUGBY,0
PM-0000241,SL Carbon 15100,SL Carbon,SL CARBON 3/4 G1S,0.75,33.8,SF,PM,15100,108200,0,RUGBY,0
PM-0000242,SL Carbon 15200,SL Carbon,SL CARBON 3/4 G2S,0.75,34.636,SF,PM,15200,108200,0,RUGBY,0
PM-0000243,SL Champagne 15100,SL Champagne,SL CHAMPAGNE 3/4 G1S,0.75,34.351,SF,PM,15100,108250,0,RUGBY,0
PM-0000244,SL Champagne 15200,SL Champagne,SL CHAMPAGNE 3/4 G2S,0.75,35.686,SF,PM,15200,108250,0,RUGBY,0
PM-0000245,SL Cherry 15100,SL Cherry,SL CHERRY 3/4 G1S,0.75,33.8,SF,PM,15100,108300,0,RUGBY,0
PM-0000246,SL Cherry 15200,SL Cherry,SL CHERRY 3/4 G2S,0.75,34.636,SF,PM,15200,108300,0,RUGBY,0
PM-0000247,SL Graphite 15100,SL Graphite,SL GRAPHITE 3/4 G1S,0.75,34.351,SF,PM,15100,108350,0,RUGBY,0
PM-0000248,SL Graphite 15200,SL Graphite,SL GRAPHITE 3/4 G2S,0.75,35.686,SF,PM,15200,108350,0,RUGBY,0
PM-0000249,SL Mocha 15100,SL Mocha,SL MOCHA 3/4 G1S,0.75,33.8,SF,PM,15100,108400,0,RUGBY,0
PM-0000250,SL Mocha 15200,SL Mocha,SL MOCHA 3/4 G2S,0.75,34.636,SF,PM,15200,108400,0,RUGBY,0
PM-0000251,SL Ruby 15100,SL Ruby,SL RUBY 3/4 G1S,0.75,33.8,SF,PM,15100,108450,0,RUGBY,0
PM-0000252,SL Ruby 15200,SL Ruby,SL RUBY 3/4 G2S,0.75,34.636,SF,PM,15200,108450,0,RUGBY,0
PM-0000253,SL Sand 15100,SL Sand,SL SAND 3/4 G1S,0.75,33.8,SF,PM,15100,108500,0,RUGBY,0
PM-0000254,SL Sand 15200,SL Sand,SL SAND 3/4 G2S,0.75,34.636,SF,PM,15200,108500,0,RUGBY,0
PM-0000255,SL Sierra 15100,SL Sierra,SL SIERRA 3/4 G1S,0.75,33.8,SF,PM,15100,108550,0,RUGBY,0
PM-0000256,SL Sierra 15200,SL Sierra,SL SIERRA 3/4 G2S,0.75,34.636,SF,PM,15200,108550,0,RUGBY,0
PM-0000257,SL Silver 15100,SL Silver,SL SILVER 3/4 G1S,0.75,34.351,SF,PM,15100,108600,0,RUGBY,0
PM-0000258,SL Silver 15200,SL Silver,SL SILVER 3/4 G2S,0.75,35.686,SF,PM,15200,108600,0,RUGBY,0
PM-0000259,SL Slate 15100,SL Slate,SL SLATE 3/4 G1S,0.75,33.8,SF,PM,15100,108650,0,RUGBY,0
PM-0000260,SL Slate 15200,SL Slate,SL SLATE 3/4 G2S,0.75,34.636,SF,PM,15200,108650,0,RUGBY,0
PM-0000261,SL Artic Velvet 15100,SL Arctic Velvet,SL ARTIC VELVET 3/4 G1S,0.75,34.134,SF,PM,15100,109000,0,RUGBY,0
PM-0000262,SL Artic Velvet 15200,SL Arctic Velvet,SL ARTIC VELVET 3/4 G2S,0.75,35.214,SF,PM,15200,109000,0,RUGBY,0
PM-0000263,M Makassaro 15150,M Makassaro,M Makassaro 3/4,0.75,30.894,SF,PM,15150,110600,0,EBBRADLEYCO,0
PM-0000264,M Ares Concrete 15150,M Ares Concrete,M Ares Concrete 3/4,0.75,31.565,SF,PM,15150,110550,0,EBBRADLEYCO,0
PM-0000265,M Palissandro 15150,M Palissandro,M Palissandro 3/4,0.75,30.894,SF,PM,15150,110610,0,EBBRADLEYCO,0
PM-0000266,M Oregon Pine 15150,M Oregon Pine,M Oregon Pine 3/4,0.75,30.916,SF,PM,15150,110620,0,EBBRADLEYCO,0
PM-0000267,M Carbone 15150,M Carbone,M Carbone 3/4,0.75,30.916,SF,PM,15150,110630,0,EBBRADLEYCO,0
PM-0000268,M French Grey 15150,M French Grey,M French Grey 3/4,0.75,31.381,SF,PM,15150,110685,0,EBBRADLEYCO,0
PM-0000269,M Noce Daniella 15150,M Noce Daniella,M Noce Daniella 3/4,0.75,30.894,SF,PM,15150,110640,0,EBBRADLEYCO,0
PM-0000270,M Noce Leuca 15150,M Noce Leuca,M Noce Leuca 3/4,0.75,30.977,SF,PM,15150,110645,0,EBBRADLEYCO,0
PM-0000271,M Bamboo 15150,M Bamboo,M Bamboo 3/4,0.75,30.894,SF,PM,15150,110650,0,EBBRADLEYCO,0
PM-0000272,M Lounge Brown 15150,M Lounge Brown,M Lounge Brown 3/4,0.75,31.367,SF,PM,15150,110655,0,EBBRADLEYCO,0
PM-0000273,M Moselle 15150,M Moselle,M Moselle 3/4,0.75,31.566,SF,PM,15150,110605,0,EBBRADLEYCO,0
PM-0000274,M Palissandro Blue 15150,M Palissandro Blue,M Palissandro Blue 3/4,0.75,30.894,SF,PM,15150,110660,0,EBBRADLEYCO,0
PM-0000275,M Palissandro Walnut 15150,M Palissandro Walnut,M Palissandro Walnut 3/4,0.75,30.894,SF,PM,15150,110670,0,EBBRADLEYCO,0
PM-0000276,M Rovere 15150,M Rovere,M Rovere 3/4,0.75,30.894,SF,PM,15150,110680,0,EBBRADLEYCO,0
PM-0000277,M Aspen Oak 15150,M Aspen Oak,M Aspen Oak 3/4,0.75,30.894,SF,PM,15150,110690,0,EBBRADLEYCO,0
PM-0000278,M City Oak 15150,M City Oak,M City Oak 3/4,0.75,30.894,SF,PM,15150,110700,0,EBBRADLEYCO,0
PM-0000279,M Stratos Pinea 15150,M Stratos Pinea,M Stratos Pinea 3/4,0.75,30.916,SF,PM,15150,110745,0,EBBRADLEYCO,0
PM-0000280,M Rialto 15150,M Rialto,M Rialto 3/4,0.75,30.916,SF,PM,15150,110710,0,EBBRADLEYCO,0
PM-0000281,M Rustic Oak 15150,M Rustic Oak,M Rustic Oak 3/4,0.75,30.894,SF,PM,15150,110720,0,EBBRADLEYCO,0
PM-0000282,M Lakeshore Oak 15150,M Lakeshore Oak,M Lakeshore Oak 3/4,0.75,30.894,SF,PM,15150,110730,0,EBBRADLEYCO,0
PM-0000283,M Vineyard Oak 15150,M Vineyard Oak,M Vineyard Oak 3/4,0.75,30.916,SF,PM,15150,110740,0,EBBRADLEYCO,0
PM-0000284,M Toasted Espresso 15150,M Toasted Espresso,M Toasted Espresso 3/4,0.75,31.873,SF,PM,15150,110750,0,EBBRADLEYCO,0
PM-0000285,M Tuscan Cypress 15150,M Tuscan Cypress,M Tuscan Cypress 3/4,0.75,31.87,SF,PM,15150,110760,0,EBBRADLEYCO,0
PM-0000286,M KHAKI LINEN 15150,M Khaki Linen,M KHAKI LINEN 3/4,0.75,31.113,SF,PM,15150,110850,0,EBBRADLEYCO,0
PM-0000287,M Tyburn 15150,M Tyburn,M Tyburn 3/4,0.75,31.411,SF,PM,15150,110769,0,EBBRADLEYCO,0
PM-0000288,M Palissandro_White 15150,M Palissandro_Wht 3/4,M Palissandro_Wht 3/4,0.75,31.132,SF,PM,15150,110780,0,EBBRADLEYCO,0
PM-0000289,M Oregon Pine_White 15150,M Oregon Pine_Wht 3/4,M Oregon Pine_Wht 3/4,0.75,31.132,SF,PM,15150,110790,0,EBBRADLEYCO,0
PM-0000290,M Carbone_White 15150,M Carbone_Wht 3/4,M Carbone_Wht 3/4,0.75,31.132,SF,PM,15150,110800,0,EBBRADLEYCO,0
PM-0000291,M Palissandro Walnut_White 15150,M Palissandro Walnut_Wht 3/4,M Palissandro Walnut_Wht 3/4,0.75,31.132,SF,PM,15150,110810,0,EBBRADLEYCO,0
PM-0000292,M Pebble Beach_18mm 15150,M Pebble Beach,M Pebble Beach_18mm,0.75,29.462,SF,PM,15150,110820,0,EBBRADLEYCO,0
PM-0000293,M Java Chestnut_18mm 15150,M Java Chestnut,M Java Chestnut_18mm,0.75,29.462,SF,PM,15150,110830,0,EBBRADLEYCO,0
PM-0000294,M Cypress Point_18mm 15150,M Cypress Point,M Cypress Point_18mm,0.75,29.462,SF,PM,15150,110840,0,EBBRADLEYCO,0
PM-0000295,Absolute Acajou 15200,Absolute Acajou,Absolute Acajou 3/4,0.75,18.422,SF,PM,15200,111000,0,UKNOWN,0
PM-0000296,Absolute Acajou 15225,Absolute Acajou,Absolute Acajou 4 x 10 3/4,0.75,18.573,SF,PM,15225,111000,0,SPELLMAN,0
PM-0000297,Afternoon Showers 15200,Afternoon Showers,AFTERNOON SHOWERS 3/4,0.75,18.584,SF,PM,15200,111250,0,SPELLMAN,0
PM-0000298,Alcove Walnut 15200,Alcove Walnut,ALCOVE WALNUT 3/4,0.75,17.488,SF,PM,15200,111450,0,LUMBER,0
PM-0000299,Alive in Memphis 15200,Alive In Memphis,Alive in Memphis 3/4,0.75,18.733,SF,PM,15200,111480,0,UKNOWN,0
PM-0000300,Alive in Menphis 15225,Alive In Memphis,Alive in Menphis 4 x 10 3/4,0.75,17,SF,PM,15225,111480,0,SPELLMAN,0
PM-0000301,Almond 15200,Almond,ALMOND S445 3/4,0.75,18.231,SF,PM,15200,301460,0,UKNOWN,0
PM-0000305,Antique White 15200,Antique White,ANTIQUE WHITE 3/4,0.75,15.006,SF,PM,15200,111580,0,LUMBER,0
PM-0000306,Antique White FF 15205,Antique White,ANTIQUE WHITE FORMLD FREE 3/4,0.75,15.006,SF,PM,15205,111580,0,UKNOWN,0
PM-0000307,Antique White 15225,Antique White,ANTIQUE WHITE 4X10 3/4,0.75,15.25,SF,PM,15225,111580,0,SPELLMAN,0
PM-0000309,Arbor Myrtle 15200,Arbor Myrtle,ARBOR MYRTLE 3/4,0.75,17.177,SF,PM,15200,111710,0,LUMBER,0
PM-0000310,Arbor Myrtle 15225,Arbor Myrtle,Arbor Myrtle 4 x 10 3/4,0.75,17.667,SF,PM,15225,111710,0,SPELLMAN,0
PM-0000311,Backwoods Sycamore 15200,Backwoods Sycamore,BACKWOODS SYCAMORE 3/4,0.75,17.331,SF,PM,15200,114050,0,LUMBER,0
PM-0000313,Birch 15200,Birch,BIRCH 3/4,0.75,18.497,SF,PM,15200,114350,0,LUMBER,0
PM-0000315,Black 15200,Black,BLACK 3/4,0.75,14.969,SF,PM,15200,114450,0,LUMBER,0
PM-0000316,Black 15225,Black,Black 4 x 10 3/4,0.75,15.138,SF,PM,15225,114450,0,SPELLMAN,0
PM-0000317,Brittany Blue 15200,BRITTANY BLUE 3/4,BRITTANY BLUE 3/4,0.75,18.366,SF,PM,15200,114700,0,LUMBER,0
PM-0000318,Brown Pearwood 15200,Brown Pearwood,BROWN PEARWOOD 3/4,0.75,17.15,SF,PM,15200,115000,0,UKNOWN,0
PM-0000319,Brown Pearwood 15225,Brown Pearwood,Brown Pearwood 4 X 10 3/4,0.75,17.37,SF,PM,15225,115000,0,SPELLMAN,0
PM-0000320,Butter Toffee 15200,Butter Toffee,BUTTER TOFFEE 3/4,0.75,18.365,SF,PM,15200,115500,0,UKNOWN,0
PM-0000321,Cabinet Almond 15200,Natural Almond,CABINET ALMOND 3/4,0.75,14.817,SF,PM,15200,110200,0,SPELLMAN,0
PM-0000322,Cabinet Almond FF 15205,Natural Almond,CABINET ALMOND FORMLD FREE 3/4,0.75,15.183,SF,PM,15205,110200,0,SPELLMAN,0
PM-0000323,Cabinet Almond 15225,Natural Almond,CABINET ALMOND 4X10 3/4,0.75,15.066,SF,PM,15225,110200,0,SPELLMAN,0
PM-0000324,Cabinet Oak 15200,Cabinet Oak,CABINET OAK 3/4,0.75,17.366,SF,PM,15200,117010,0,LUMBER,0
PM-0000329,Castle Oak II 15200,Castle Oak II,CASTLE OAK II  3/4,0.75,17.416,SF,PM,15200,117040,0,UKNOWN,0
PM-0000332,Chocolate Malt 15200,Chocolate Malt,CHOCOLATE MALT 3/4,0.75,17.365,SF,PM,15200,117317,0,UKNOWN,0
PM-0000334,Corporate Walnut 15200,Corporate Walnut,CORPORATE WALNUT 3/4,0.75,18.563,SF,PM,15200,117600,0,LUMBER,0
PM-0000336,Country Maple 15200,Country Maple,COUNTRY MAPLE 3/4,0.75,18.033,SF,PM,15200,117680,0,LUMBER,0
PM-0000337,Crackle Crunch 15200,Crackle Crunch,CRACKLE CRUNCH 3/4,0.75,18.365,SF,PM,15200,117700,0,UKNOWN,0
PM-0000338,Custom Grey 15200,Custom Gray,CUSTOM GRAY 3/4,0.75,15.15,SF,PM,15200,117850,0,LUMBER,0
PM-0000339,Custom Grey 15225,Custom Gray,Custom Grey 4 x 10  3/4,0.75,15.308,SF,PM,15225,117850,0,SPELLMAN,0
PM-0000341,Doeskin 15200,Doeskin,DOESKIN 3/4,0.75,18.366,SF,PM,15200,120600,0,UKNOWN,0
PM-0000342,Dura Almond 15200,Almond,DURA ALMOND 3/4 T225,0.75,14.605,SF,PM,15200,191020,0,DURAPLAY,0
PM-0000344,Dura White_Almond 15200,DURA WHT_ALM 3/4,DURA WHT_ALM 3/4,0.75,14.525,SF,PM,15200,191050,0,DURAPLAY,0
PM-0000346,Dura Black 15200,Black,DURA BLACK 3/4 G2S,0.75,14,SF,PM,15200,191030,0,DURAPLAY,0
PM-0000348,Dura Cinnamon Myrtle 15200,DURA CIN MYRTLE 2S 3/4,DURA CIN MYRTLE 2S 3/4,0.75,14.76,SF,PM,15200,117350,0,UKNOWN,0
PM-0000349,Dura Fog Grey 15200,Fog Gray,DURA FOG GREY 3/4,0.75,14.52,SF,PM,15200,191200,0,DURAPLAY,0
PM-0000354,Dura White 15200,White,DURA WHITE 3/4 G2S W662,0.75,14.535,SF,PM,15200,191010,0,DURAPLAY,0
PM-0000357,Dura White_Almond 15200,DURA WHT_GRPH SPK 3/4,DURA WHT_GRPH SPK 3/4,0.75,14.675,SF,PM,15200,191150,0,DURAPLAY,0
PM-0000359,Dura White_Fog Grey 15200,DURA WHT_FOG GREY 3/4,DURA WHT_FOG GREY 3/4,0.75,14.53,SF,PM,15200,191250,0,DURAPLAY,0
PM-0000361,Dura White_Hardrock 15200,DURA WHT_HRDRCK MPL 3/4,DURA WHT_HRDRCK MPL 3/4,0.75,14.56,SF,PM,15200,191260,0,DURAPLAY,0
PM-0000364,Dusk to Dawn 15200,Dusk to Dawn,DUSK TO DAWN 3/4,0.75,18.553,SF,PM,15200,120850,0,UKNOWN,0
PM-0000365,Ebony Sand 15200,Ebony Sand,EBONY SAND 3/4,0.75,18.195,SF,PM,15200,123050,0,LUMBER,0
PM-0000366,Edgewood Sycamore 15200,Edgewood Sycamore,EDGEWOOD SYCAMORE 3/4,0.75,17.422,SF,PM,15200,123150,0,LUMBER,0
PM-0000367,Edgewood Sycamore 15225,Edgewood Sycamore,Edgewood Sycamore 4 x 10 3/4,0.75,17.667,SF,PM,15225,123150,0,SPELLMAN,0
PM-0000368,English Oak 15200,English Oak,ENGLISH OAK 3/4,0.75,17.461,SF,PM,15200,123550,0,LUMBER,0
PM-0000369,Espresso Maple 15200,Espresso Maple,ESPRESSO MAPLE 3/4,0.75,18.259,SF,PM,15200,123800,0,UKNOWN,0
PM-0000370,Evening Shade 15200,Evening Shade,EVENING SHADE 3/4,0.75,18.598,SF,PM,15200,123900,0,UKNOWN,0
PM-0000372,Exquisite Elm 15200,Exquisite Elm,EXQUISITE ELM 3/4,0.75,18.468,SF,PM,15200,123950,0,SPELLMAN,0
PM-0000373,Exquisite Elm 15225,Exquisite Elm,Exquisite Elm 4 x 10 3/4,0.75,17,SF,PM,15225,123950,0,SPELLMAN,0
PM-0000374,Field Cherry 15200,Field Cherry,FIELD CHERRY 3/4,0.75,18.603,SF,PM,15200,126350,0,LUMBER,0
PM-0000375,First Light 15200,First Light,FIRST LIGHT 3/4,0.75,18.494,SF,PM,15200,126360,0,UKNOWN,0
PM-0000376,Fog Grey 15200,Fog Gray,FOG GREY 3/4,0.75,15.105,SF,PM,15200,126600,0,LUMBER,0
PM-0000377,Fusion Maple 15200,Fusion Maple,FUSION MAPLE 3/4,0.75,17.339,SF,PM,15200,126850,0,LUMBER,0
PM-0000379,Gotta Havit 15200,Gotta Havit,GOTTA HAVIT 3/4,0.75,17.15,SF,PM,15200,129640,0,UKNOWN,0
PM-0000380,Grand Cherry 15200,Grand Cherry,GRAND CHERRY 3/4,0.75,18.494,SF,PM,15200,129700,0,LUMBER,0
PM-0000381,Gridlock in LA 15200,Gridlock in LA,GRIDLOCK IN LA 3/4,0.75,18.622,SF,PM,15200,129720,0,UKNOWN,0
PM-0000382,Grove Myrtle 15200,Grove Myrtle,GROVE MYRTLE 3/4,0.75,17.366,SF,PM,15200,129740,0,LUMBER,0
PM-0000383,Gunstock Walnut 15200,Gunstock Walnut,GUNSTOCK WALNUT 3/4,0.75,17.195,SF,PM,15200,129850,0,LUMBER,0
PM-0000384,Hardrock Maple 15200,Hardrock Maple,HARDROCK MAPLE 3/4,0.75,17.033,SF,PM,15200,132020,0,LUMBER,0
PM-0000387,Knotty Pine 15200,Knotty Pine,KNOTTY PINE 3/4,0.75,18.526,SF,PM,15200,141550,0,LUMBER,0
PM-0000389,Latte Maple 15200,LATTE MAPLE 3/4,LATTE MAPLE 3/4,0.75,18.603,SF,PM,15200,144000,0,UKNOWN,0
PM-0000391,Mahogany 15200,Mahogany,MAHOGANY 3/4,0.75,17.328,SF,PM,15200,147010,0,LUMBER,0
PM-0000392,Mahogany Clove 15200,Mahogany Clove,MAHOGANY CLOVE 3/4,0.75,17.603,SF,PM,15200,147020,0,LUMBER,0
PM-0000393,Mahgony Impression 15200,Mahogany Impression,MAHOGANY IMPRESSION 3/4,0.75,18.328,SF,PM,15200,147030,0,UKNOWN,0
PM-0000394,Mahogany Impression 15225,Mahogany Impression,Mahogany Impression 4 x 10 3/4,0.75,17,SF,PM,15225,147030,0,SPELLMAN,0
PM-0000395,Majestic Magano 15200,Majestic Magano,Majestic Magano 3/4,0.75,18.448,SF,PM,15200,147035,0,SPELLMAN,0
PM-0000397,Mocha Cherry 15200,Mocha Cherry,MOCHA CHERRY 3/4,0.75,18.328,SF,PM,15200,147450,0,UKNOWN,0
PM-0000398,Molten Lava 15200,Molten Lava,MOLTEN LAVA 3/4,0.75,18.365,SF,PM,15200,147500,0,UKNOWN,0
PM-0000399,Morning Dew 15200,MORNING DEW 3/4,MORNING DEW 3/4,0.75,18.555,SF,PM,15200,147600,0,UKNOWN,0
PM-0000400,Mountainside Maple 15200,Mountainside Maple,MOUNTAINSIDE MAPLE 3/4,0.75,18.603,SF,PM,15200,147610,0,LUMBER,0
PM-0000401,Natural Maple 15200,Natural Maple,NATURAL MAPLE 3/4,0.75,18.366,SF,PM,15200,150010,0,LUMBER,0
PM-0000402,Natural Oak 15200,Natural Oak,NATURAL OAK 3/4,0.75,18.238,SF,PM,15200,150020,0,LUMBER,0
PM-0000403,Negotiating in Geneva 15200,Negotiating In Geneva,NEGOTIATING IN GENEVA 3/4,0.75,18.383,SF,PM,15200,150200,0,LUMBER,0
PM-0000404,Negotiating in Geneva 15225,Negotiating In Geneva,NEGOTIATING IN GENEVA 4x10 3/4,0.75,19.1,SF,PM,15225,150200,0,SPELLMAN,0
PM-0000405,New Oyster Grey 15200,New Oyster Grey,NEW OYSTER GREY 3/4,0.75,18.337,SF,PM,15200,150210,0,LUMBER,0
PM-0000406,Nightfall 15200,Witchcraft,NIGHTFALL 3/4,0.75,18.398,SF,PM,15200,150350,0,UKNOWN,0
PM-0000407,Nightfall 15225,Witchcraft,Nightfall 4 x 10 3/4,0.75,17,SF,PM,15225,150350,0,SPELLMAN,0
PM-0000408,Noble Mahogany 15200,Noble Mahogany,NOBLE MAHOGANY 3/4,0.75,18.408,SF,PM,15200,150600,0,LUMBER,0
PM-0000409,Nutmeg Cherry 15200,Nutmeg Cherry,NUTMEG CHERRY 3/4,0.75,15.325,SF,PM,15200,150850,0,LUMBER,0
PM-0000410,Nutmeg Cherry 15225,Nutmeg Cherry,Nutmeg Cherry 4 x 10 3/4,0.75,14,SF,PM,15225,150850,0,SPELLMAN,0
PM-0000411,Oatmeal Cookie 15200,Oatmeal Cookie,OATMEAL COOKIE 3/4,0.75,18.365,SF,PM,15200,151000,0,UKNOWN,0
PM-0000412,Opullent Olmo 15200,Opulent Olmo,Opullent Olmo 3/4,0.75,18.422,SF,PM,15200,152000,0,UKNOWN,0
PM-0000413,Oxford White 15200,Oxford White,OXFORD WHITE 3/4,0.75,14.727,SF,PM,15200,110100,0,SPELLMAN,0
PM-0000414,Oxford White 15225,Oxford White,OXFORD WHITE 4X10 3/4,0.75,14.931,SF,PM,15225,110100,0,UKNOWN,0
PM-0000415,Oxford White FF 15205,Oxford White,OXFORD WHITE FORMALD FREE 3/4,0.75,15.135,SF,PM,15205,110100,0,UKNOWN,0
PM-0000416,Paper Peche 15310,Paper Peche,PAPER PECHE 3/4,0.75,14.68,SF,PM,15310,190710,0,LUMBER,0
PM-0000417,Peach Cobbler 15200,Peach Cobbler,PEACH COBBLER 3/4,0.75,18.365,SF,PM,15200,155000,0,UKNOWN,0
PM-0000418,Pearwood 15200,Pearwood,PEARWOOD 3/4,0.75,15.239,SF,PM,15200,156210,0,UKNOWN,0
PM-0000420,Pepperdust 15200,Pepperdust,PEPPERDUST 3/4,0.75,15.289,SF,PM,15200,156260,0,LUMBER,0
PM-0000421,Pralines n Cream 15200,Pralines n Cream,PRALINES n CREAM 3/4,0.75,18.365,SF,PM,15200,156670,0,UKNOWN,0
PM-0000422,Prism Blue 15200,Prism Blue,PRISM BLUE 3/4,0.75,18.473,SF,PM,15200,156710,0,LUMBER,0
PM-0000423,Prism Red 15200,Prism Red,PRISM RED 3/4,0.75,18.473,SF,PM,15200,156730,0,LUMBER,0
PM-0000424,Prism Green 15200,Prism Green,PRISM GREEN 3/4,0.75,18.366,SF,PM,15200,156720,0,LUMBER,0
PM-0000425,Prism Yellow 15200,Prism Yellow,PRISM YELLOW 3/4,0.75,18.366,SF,PM,15200,156740,0,LUMBER,0
PM-0000426,Pumice 15200,Pumice,PUMICE 3/4,0.75,18.366,SF,PM,15200,156850,0,LUMBER,0
PM-0000428,Riviera Maple 15200,Riviera Maple,RIVIERA MAPLE 3/4,0.75,18.325,SF,PM,15200,159350,0,LUMBER,0
PM-0000429,Running in Pamplona 15200,Running in Pamplona,RUNNING IN PAMPLONA 3/4,0.75,18.622,SF,PM,15200,159850,0,UKNOWN,0
PM-0000430,Rustic Roble 15200,Rustic Roble,Rustic Roble 3/4,0.75,18.422,SF,PM,15200,159900,0,SPELLMAN,0
PM-0000431,Samba in Rio 15200,SAMBA IN RIO 3/4,SAMBA IN RIO 3/4,0.75,18.622,SF,PM,15200,162040,0,UKNOWN,0
PM-0000432,Select Walnut 15200,Select Walnut,SELECT WALNUT 3/4,0.75,18.422,SF,PM,15200,162210,0,LUMBER,0
PM-0000433,Shadow Sawn 15200,Shadow Sawn,SHADOW SAWN 3/4,0.75,18.447,SF,PM,15200,162213,0,SPELLMAN,0
PM-0000435,Silver Grey 15200,Silver Gray,SILVER GREY 3/4,0.75,15.213,SF,PM,15200,162220,0,LUMBER,0
PM-0000436,Singing the Chicago Blues 15200,Singing Chicago Blues,SINGING THE CHICAGO BLUES 3/4,0.75,18.622,SF,PM,15200,162230,0,UKNOWN,0
PM-0000437,Sipping Seattle Java 15200,Sipping Seattle Java,SIPPING SEATTLE JAVA 3/4,0.75,19.167,SF,PM,15200,162240,0,UKNOWN,0
PM-0000439,Smoke Grey 15200,Smoke Gray,SMOKE GREY 3/4,0.75,15.109,SF,PM,15200,162500,0,LUMBER,0
PM-0000440,Smores 15200,Smores,SMORES 3/4,0.75,18.365,SF,PM,15200,162520,0,UKNOWN,0
PM-0000442,Storm 15200,Storm,STORM 3/4,0.75,17.289,SF,PM,15200,162800,0,LUMBER,0
PM-0000443,Streets of San Francisco 15200,Streets of San Francisco,STREETS OF SAN FRANCISCO 3/4,0.75,18.622,SF,PM,15200,162810,0,UKNOWN,0
PM-0000444,Sunset 15200,Sunset,SUNSET 3/4,0.75,15.15,SF,PM,15200,162860,0,UKNOWN,0
PM-0000445,Sunset 15225,Sunset,Sunset 4 x 10 3/4,0.75,15.791,SF,PM,15225,162860,0,SPELLMAN,0
PM-0000446,Sunrise 15200,Sunrise,SUNRISE 3/4,0.75,18.383,SF,PM,15200,162850,0,UKNOWN,0
PM-0000447,Surf 15200,Surf,SURF 3/4 S568,0.75,18.473,SF,PM,15200,162870,0,LUMBER,0
PM-0000448,Tea Party in Boston 15200,Tea Party in Boston,TEA PARTY IN BOSTON 3/4,0.75,18.622,SF,PM,15200,165200,0,UKNOWN,0
PM-0000449,Thunderstorm 15200,Thunderstorm,THUNDERSTORM 3/4,0.75,18.607,SF,PM,15200,165325,0,UKNOWN,0
PM-0000450,Thunderstorm 15225,Thunderstorm,THUNDERSTORM 4 X 10  3/4,0.75,18.791,SF,PM,15225,165325,0,SPELLMAN,0
PM-0000451,Tiramisu 15200,Tiramisu,TIRAMISU 3/4,0.75,18.365,SF,PM,15200,165337,0,UKNOWN,0
PM-0000452,Toasted Coconut 15200,Toasted Coconut,TOASTED COCONUT 3/4,0.75,18.365,SF,PM,15200,165580,0,UKNOWN,0
PM-0000453,Township Maple 15200,Township Maple,TOWNSHIP MAPLE 3/4,0.75,18.473,SF,PM,15200,165600,0,LUMBER,0
PM-0000454,Township Maple 15205,Township Maple,Township Maple 3/4  NAUF,0.75,18.32,SF,PM,15205,165600,0,SPELLMAN,0
PM-0000456,Twilight 15200,Twilight,TWILIGHT 3/4,0.75,18.325,SF,PM,15200,165950,0,UKNOWN,0
PM-0000457,Vanilla Maple 15200,VANILLA MAPLE 3/4,VANILLA MAPLE 3/4,0.75,18.494,SF,PM,15200,171010,0,LUMBER,0
